order_id,quantity,unit_price,line_item,deal_size,order_date,status,quarter,month_num,year,product_id,customer_id
10196,38,100,4,Large,11/26/03 0:00,Shipped,4,11,2003,S12_3891,35
10208,20,100,12,Medium,1/2/04 0:00,Shipped,1,1,2004,S12_3891,31
10220,27,100,1,Medium,2/12/04 0:00,Shipped,1,2,2004,S12_3891,76
10231,49,100,1,Medium,3/19/04 0:00,Shipped,1,3,2004,S12_3891,77
10247,27,100,1,Medium,5/5/04 0:00,Shipped,2,5,2004,S12_3891,74
10272,39,100,1,Large,7/20/04 0:00,Shipped,3,7,2004,S12_3891,19
10282,24,100,4,Medium,8/20/04 0:00,Shipped,3,8,2004,S12_3891,40
10293,45,100,7,Large,9/9/04 0:00,Shipped,3,9,2004,S12_3891,37
10306,20,100,12,Medium,10/14/04 0:00,Shipped,4,10,2004,S12_3891,78
10314,36,100,4,Medium,10/22/04 0:00,Shipped,4,10,2004,S12_3891,79
10325,24,100,1,Small,11/5/04 0:00,Shipped,4,11,2004,S12_3891,18
10336,49,63.38,1,Medium,11/20/04 0:00,Shipped,4,11,2004,S12_3891,63
10349,26,100,10,Medium,12/1/04 0:00,Shipped,4,12,2004,S12_3891,75
10359,49,62.09,5,Medium,12/15/04 0:00,Shipped,4,12,2004,S12_3891,2
10372,34,100,1,Medium,1/26/05 0:00,Shipped,1,1,2005,S12_3891,36
10382,34,95.35,12,Medium,2/17/05 0:00,Shipped,1,2,2005,S12_3891,40
10396,33,100,3,Medium,3/23/05 0:00,Shipped,1,3,2005,S12_3891,40
10413,22,100,1,Medium,5/5/05 0:00,Shipped,2,5,2005,S12_3891,14
10108,39,89.38,7,Medium,3/3/03 0:00,Shipped,1,3,2003,S12_3990,67
10122,32,63.84,11,Small,5/8/03 0:00,Shipped,2,5,2003,S12_3990,68
10135,24,75.01,8,Small,7/2/03 0:00,Shipped,3,7,2003,S12_3990,40
10147,21,63.84,8,Small,9/5/03 0:00,Shipped,3,9,2003,S12_3990,42
10159,24,73.42,3,Small,10/10/03 0:00,Shipped,4,10,2003,S12_3990,5
10169,36,63.84,3,Small,11/4/03 0:00,Shipped,4,11,2003,S12_3990,43
10181,20,81.4,15,Small,11/12/03 0:00,Shipped,4,11,2003,S12_3990,8
10191,30,64.64,4,Small,11/20/03 0:00,Shipped,4,11,2003,S12_3990,69
10203,44,82.99,9,Medium,12/2/03 0:00,Shipped,4,12,2003,S12_3990,24
10211,28,92.57,3,Small,1/15/04 0:00,Shipped,1,1,2004,S12_3990,10
10225,37,77.41,10,Small,2/22/04 0:00,Shipped,1,2,2004,S12_3990,70
10238,20,74.21,4,Small,4/9/04 0:00,Shipped,2,4,2004,S12_3990,49
10253,25,90.17,14,Small,6/1/04 0:00,Cancelled,2,6,2004,S12_3990,23
10266,35,76.61,15,Small,7/6/04 0:00,Shipped,3,7,2004,S12_3990,71
10276,38,83.79,4,Medium,8/2/04 0:00,Shipped,3,8,2004,S12_3990,72
10287,41,69.43,13,Small,8/30/04 0:00,Shipped,3,8,2004,S12_3990,70
10300,22,76.61,6,Small,10/4/03 0:00,Shipped,4,10,2003,S12_3990,73
10310,49,81.4,11,Medium,10/16/04 0:00,Shipped,4,10,2004,S12_3990,69
10320,38,73.42,4,Small,11/3/04 0:00,Shipped,4,11,2004,S12_3990,25
10329,33,100,14,Medium,11/15/04 0:00,Shipped,4,11,2004,S12_3990,1
10341,36,93.56,10,Medium,11/24/04 0:00,Shipped,4,11,2004,S12_3990,20
10363,34,81.62,5,Small,1/6/05 0:00,Shipped,1,1,2005,S12_3990,74
10377,24,67.83,5,Small,2/9/05 0:00,Shipped,1,2,2005,S12_3990,17
10389,36,70.26,7,Small,3/3/05 0:00,Shipped,1,3,2005,S12_3990,38
10419,34,90.17,14,Medium,5/17/05 0:00,Shipped,2,5,2005,S12_3990,20
10104,41,100,9,Medium,1/31/03 0:00,Shipped,1,1,2003,S12_4473,24
10115,46,100,5,Medium,4/4/03 0:00,Shipped,2,4,2003,S12_4473,28
10127,24,100,11,Small,6/3/03 0:00,Shipped,2,6,2003,S12_4473,75
10141,21,100,5,Small,8/1/03 0:00,Shipped,3,8,2003,S12_4473,74
10151,24,100,3,Medium,9/21/03 0:00,Shipped,3,9,2003,S12_4473,61
10165,48,100,12,Medium,10/22/03 0:00,Shipped,4,10,2003,S12_4473,27
10175,26,100,1,Medium,11/6/03 0:00,Shipped,4,11,2003,S12_4473,50
10184,37,100,6,Medium,11/14/03 0:00,Shipped,4,11,2003,S12_4473,82
10195,49,100,6,Medium,11/25/03 0:00,Shipped,4,11,2003,S12_4473,48
10207,34,99.54,7,Medium,12/9/03 0:00,Shipped,4,12,2003,S12_4473,65
10219,48,100,2,Medium,2/10/04 0:00,Shipped,1,2,2004,S12_4473,83
10229,36,100,1,Medium,3/11/04 0:00,Shipped,1,3,2004,S12_4473,40
10246,46,100,5,Medium,5/5/04 0:00,Shipped,2,5,2004,S12_4473,24
10259,46,100,4,Medium,6/15/04 0:00,Shipped,2,6,2004,S12_4473,66
10271,31,97.17,5,Medium,7/20/04 0:00,Shipped,3,7,2004,S12_4473,40
10281,41,100,1,Medium,8/19/04 0:00,Shipped,3,8,2004,S12_4473,19
10292,21,100,8,Small,9/8/04 0:00,Shipped,3,9,2004,S12_4473,1
10305,38,100,5,Medium,10/13/04 0:00,Shipped,4,10,2004,S12_4473,16
10314,45,100,14,Medium,10/22/04 0:00,Shipped,4,10,2004,S12_4473,79
10324,26,58.38,7,Small,11/5/04 0:00,Shipped,4,11,2004,S12_4473,12
10336,38,100,3,Medium,11/20/04 0:00,Shipped,4,11,2004,S12_4473,63
10349,48,100,9,Medium,12/1/04 0:00,Shipped,4,12,2004,S12_4473,75
10358,42,64.16,9,Small,12/10/04 0:00,Shipped,4,12,2004,S12_4473,24
10371,49,35.71,4,Small,1/23/05 0:00,Shipped,1,1,2005,S12_4473,40
10382,32,66.58,13,Small,2/17/05 0:00,Shipped,1,2,2005,S12_4473,40
10412,54,100,5,Medium,5/3/05 0:00,Shipped,2,5,2005,S12_4473,24
10425,33,100,4,Medium,5/31/05 0:00,In Process,2,5,2005,S12_4473,15
10108,36,100,3,Medium,3/3/03 0:00,Shipped,1,3,2003,S12_4675,67
10122,20,100,7,Small,5/8/03 0:00,Shipped,2,5,2003,S12_4675,68
10135,29,97.89,4,Small,7/2/03 0:00,Shipped,3,7,2003,S12_4675,40
10147,33,97.89,4,Medium,9/5/03 0:00,Shipped,3,9,2003,S12_4675,42
10160,50,100,5,Medium,10/11/03 0:00,Shipped,4,10,2003,S12_4675,55
10170,41,100,3,Medium,11/4/03 0:00,Shipped,4,11,2003,S12_4675,64
10181,36,100,11,Medium,11/12/03 0:00,Shipped,4,11,2003,S12_4675,8
10192,27,100,16,Medium,11/20/03 0:00,Shipped,4,11,2003,S12_4675,41
10203,47,100,5,Medium,12/2/03 0:00,Shipped,4,12,2003,S12_4675,24
10212,33,100,15,Medium,1/16/04 0:00,Shipped,1,1,2004,S12_4675,24
10225,21,100,6,Small,2/22/04 0:00,Shipped,1,2,2004,S12_4675,70
10239,21,93.28,5,Small,4/12/04 0:00,Shipped,2,4,2004,S12_4675,61
10253,41,100,10,Medium,6/1/04 0:00,Cancelled,2,6,2004,S12_4675,23
10266,40,100,11,Medium,7/6/04 0:00,Shipped,3,7,2004,S12_4675,71
10277,28,100,1,Medium,8/4/04 0:00,Shipped,3,8,2004,S12_4675,27
10287,23,100,9,Small,8/30/04 0:00,Shipped,3,8,2004,S12_4675,70
10300,23,100,2,Small,10/4/03 0:00,Shipped,4,10,2003,S12_4675,73
10310,25,100,7,Small,10/16/04 0:00,Shipped,4,10,2004,S12_4675,69
10321,24,100,15,Small,11/4/04 0:00,Shipped,4,11,2004,S12_4675,22
10329,39,64.74,15,Small,11/15/04 0:00,Shipped,4,11,2004,S12_4675,1
10341,55,75.2,7,Medium,11/24/04 0:00,Shipped,4,11,2004,S12_4675,20
10363,46,88.45,6,Medium,1/6/05 0:00,Shipped,1,1,2005,S12_4675,74
10377,50,100,1,Medium,2/9/05 0:00,Shipped,1,2,2005,S12_4675,17
10389,47,100,8,Medium,3/3/05 0:00,Shipped,1,3,2005,S12_4675,38
10405,97,93.28,5,Large,4/14/05 0:00,Shipped,2,4,2005,S12_4675,84
10419,32,100,10,Medium,5/17/05 0:00,Shipped,2,5,2005,S12_4675,20
10103,35,100,10,Medium,1/29/03 0:00,Shipped,1,1,2003,S18_1097,18
10113,49,100,4,Medium,3/26/03 0:00,Shipped,1,3,2003,S18_1097,40
10126,38,100,10,Medium,5/28/03 0:00,Shipped,2,5,2003,S18_1097,26
10140,32,100,10,Medium,7/24/03 0:00,Shipped,3,7,2003,S18_1097,6
10150,34,100,7,Medium,9/19/03 0:00,Shipped,3,9,2003,S18_1097,27
10164,36,99.17,8,Medium,10/21/03 0:00,Resolved,4,10,2003,S18_1097,64
10174,48,93.34,3,Medium,11/6/03 0:00,Shipped,4,11,2003,S18_1097,29
10183,21,96.84,7,Small,11/13/03 0:00,Shipped,4,11,2003,S18_1097,30
10194,21,93.34,10,Small,11/25/03 0:00,Shipped,4,11,2003,S18_1097,31
10206,34,100,5,Medium,12/5/03 0:00,Shipped,4,12,2003,S18_1097,32
10215,46,100,2,Medium,1/29/04 0:00,Shipped,1,1,2004,S18_1097,33
10228,32,100,1,Medium,3/10/04 0:00,Shipped,1,3,2004,S18_1097,34
10245,29,100,8,Medium,5/4/04 0:00,Shipped,2,5,2004,S18_1097,35
10258,41,100,5,Medium,6/15/04 0:00,Shipped,2,6,2004,S18_1097,36
10270,43,96.84,8,Medium,7/19/04 0:00,Shipped,3,7,2004,S18_1097,21
10280,24,100,1,Small,8/17/04 0:00,Shipped,3,8,2004,S18_1097,37
10291,41,100,10,Medium,9/8/04 0:00,Shipped,3,9,2004,S18_1097,38
10304,46,98,5,Medium,10/11/04 0:00,Shipped,4,10,2004,S18_1097,39
10312,32,100,2,Medium,10/21/04 0:00,Shipped,4,10,2004,S18_1097,40
10322,22,100,10,Small,11/4/04 0:00,Shipped,4,11,2004,S18_1097,41
10333,29,40.25,7,Small,11/18/04 0:00,Shipped,4,11,2004,S18_1097,9
10347,42,49.6,5,Small,11/29/04 0:00,Shipped,4,11,2004,S18_1097,11
10357,39,98,1,Medium,12/10/04 0:00,Shipped,4,12,2004,S18_1097,40
10370,27,100,1,Medium,1/20/05 0:00,Shipped,1,1,2005,S18_1097,43
10381,48,98,2,Medium,2/17/05 0:00,Shipped,1,2,2005,S18_1097,5
10391,29,85.1,10,Small,3/9/05 0:00,Shipped,1,3,2005,S18_1097,43
10411,27,100,8,Medium,5/1/05 0:00,Shipped,2,5,2005,S18_1097,44
10424,54,100,5,Large,5/31/05 0:00,In Process,2,5,2005,S18_1097,24
10109,26,100,4,Medium,3/10/03 0:00,Shipped,1,3,2003,S18_1129,46
10122,34,100,2,Medium,5/8/03 0:00,Shipped,2,5,2003,S18_1129,68
10136,25,100,2,Medium,7/4/03 0:00,Shipped,3,7,2003,S18_1129,52
10148,23,100,13,Small,9/11/03 0:00,Shipped,3,9,2003,S18_1129,43
10161,28,100,12,Medium,10/17/03 0:00,Shipped,4,10,2003,S18_1129,79
10171,35,100,2,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_1129,44
10181,44,100,6,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_1129,8
10192,22,100,11,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_1129,41
10204,42,100,17,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_1129,75
10212,29,100,10,Medium,1/16/04 0:00,Shipped,1,1,2004,S18_1129,24
10225,32,100,1,Medium,2/22/04 0:00,Shipped,1,2,2004,S18_1129,70
10240,41,100,3,Medium,4/13/04 0:00,Shipped,2,4,2004,S18_1129,45
10253,26,100,5,Medium,6/1/04 0:00,Cancelled,2,6,2004,S18_1129,23
10266,21,100,6,Small,7/6/04 0:00,Shipped,3,7,2004,S18_1129,71
10278,34,100,6,Medium,8/6/04 0:00,Shipped,3,8,2004,S18_1129,85
10287,41,100,4,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_1129,70
10301,37,100,8,Medium,10/5/03 0:00,Shipped,4,10,2003,S18_1129,86
10310,37,100,2,Medium,10/16/04 0:00,Shipped,4,10,2004,S18_1129,69
10321,41,100,10,Medium,11/4/04 0:00,Shipped,4,11,2004,S18_1129,22
10331,46,100,6,Medium,11/17/04 0:00,Shipped,4,11,2004,S18_1129,46
10342,40,100,2,Medium,11/24/04 0:00,Shipped,4,11,2004,S18_1129,11
10356,43,97.6,8,Medium,12/9/04 0:00,Shipped,4,12,2004,S18_1129,3
10365,30,87.06,1,Small,1/7/05 0:00,Shipped,1,1,2005,S18_1129,51
10377,35,100,2,Medium,2/9/05 0:00,Shipped,1,2,2005,S18_1129,17
10390,36,93.77,14,Medium,3/4/05 0:00,Shipped,1,3,2005,S18_1129,40
10406,61,100,3,Large,4/15/05 0:00,Disputed,2,4,2005,S18_1129,49
10419,38,100,5,Medium,5/17/05 0:00,Shipped,2,5,2005,S18_1129,20
10102,39,100,2,Medium,1/10/03 0:00,Shipped,1,1,2003,S18_1342,12
10111,33,99.66,6,Medium,3/25/03 0:00,Shipped,1,3,2003,S18_1342,9
10125,32,100,1,Medium,5/21/03 0:00,Shipped,2,5,2003,S18_1342,11
10139,31,100,7,Medium,7/16/03 0:00,Shipped,3,7,2003,S18_1342,21
10149,50,100,4,Medium,9/12/03 0:00,Shipped,3,9,2003,S18_1342,83
10162,48,91.44,2,Medium,10/18/03 0:00,Shipped,4,10,2003,S18_1342,5
10173,43,100,6,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_1342,87
10182,25,87.33,3,Small,11/12/03 0:00,Shipped,4,11,2003,S18_1342,40
10193,28,100,7,Medium,11/21/03 0:00,Shipped,4,11,2003,S18_1342,88
10205,36,100,2,Medium,12/3/03 0:00,Shipped,4,12,2003,S18_1342,24
10215,27,89.38,10,Small,1/29/04 0:00,Shipped,1,1,2004,S18_1342,33
10227,25,100,3,Small,3/2/04 0:00,Shipped,1,3,2004,S18_1342,31
10244,40,100,7,Medium,4/29/04 0:00,Shipped,2,4,2004,S18_1342,24
10256,34,95.55,2,Medium,6/8/04 0:00,Shipped,2,6,2004,S18_1342,49
10280,50,100,9,Medium,8/17/04 0:00,Shipped,3,8,2004,S18_1342,37
10289,38,100,2,Medium,9/3/04 0:00,Shipped,3,9,2004,S18_1342,8
10304,37,95.55,13,Medium,10/11/04 0:00,Shipped,4,10,2004,S18_1342,39
10312,43,89.38,10,Medium,10/21/04 0:00,Shipped,4,10,2004,S18_1342,40
10322,43,86.3,14,Medium,11/4/04 0:00,Shipped,4,11,2004,S18_1342,41
10332,46,95.13,15,Medium,11/17/04 0:00,Shipped,4,11,2004,S18_1342,78
10346,42,36.11,3,Small,11/29/04 0:00,Shipped,4,11,2004,S18_1342,85
10356,50,50.18,9,Small,12/9/04 0:00,Shipped,4,12,2004,S18_1342,3
10369,44,100,8,Large,1/20/05 0:00,Shipped,1,1,2005,S18_1342,42
10380,27,93.16,13,Small,2/16/05 0:00,Shipped,1,2,2005,S18_1342,24
10391,35,100,2,Medium,3/9/05 0:00,Shipped,1,3,2005,S18_1342,43
10422,51,95.55,2,Medium,5/30/05 0:00,In Process,2,5,2005,S18_1342,19
10102,41,50.14,1,Small,1/10/03 0:00,Shipped,1,1,2003,S18_1367,12
10111,48,49.06,5,Small,3/25/03 0:00,Shipped,1,3,2003,S18_1367,9
10126,42,54.99,17,Small,5/28/03 0:00,Shipped,2,5,2003,S18_1367,26
10139,49,43.13,6,Small,7/16/03 0:00,Shipped,3,7,2003,S18_1367,21
10149,30,58.22,3,Small,9/12/03 0:00,Shipped,3,9,2003,S18_1367,83
10162,45,51.21,1,Small,10/18/03 0:00,Shipped,4,10,2003,S18_1367,5
10173,48,44.21,5,Small,11/5/03 0:00,Shipped,4,11,2003,S18_1367,87
10182,32,54.45,2,Small,11/12/03 0:00,Shipped,4,11,2003,S18_1367,40
10193,46,53.37,6,Small,11/21/03 0:00,Shipped,4,11,2003,S18_1367,88
10205,48,63.61,1,Medium,12/3/03 0:00,Shipped,4,12,2003,S18_1367,24
10215,33,43.13,9,Small,1/29/04 0:00,Shipped,1,1,2004,S18_1367,33
10227,31,48.52,2,Small,3/2/04 0:00,Shipped,1,3,2004,S18_1367,31
10244,20,58.22,6,Small,4/29/04 0:00,Shipped,2,4,2004,S18_1367,24
10256,29,51.75,1,Small,6/8/04 0:00,Shipped,2,6,2004,S18_1367,49
10280,27,57.68,8,Small,8/17/04 0:00,Shipped,3,8,2004,S18_1367,37
10289,24,56.07,1,Small,9/3/04 0:00,Shipped,3,9,2004,S18_1367,8
10304,37,48.52,12,Small,10/11/04 0:00,Shipped,4,10,2004,S18_1367,39
10312,25,44.21,9,Small,10/21/04 0:00,Shipped,4,10,2004,S18_1367,40
10322,41,57.68,5,Small,11/4/04 0:00,Shipped,4,11,2004,S18_1367,41
10332,27,89.89,16,Small,11/17/04 0:00,Shipped,4,11,2004,S18_1367,78
10347,21,58.95,7,Small,11/29/04 0:00,Shipped,4,11,2004,S18_1367,11
10356,22,72.41,6,Small,12/9/04 0:00,Shipped,4,12,2004,S18_1367,3
10369,32,98.63,7,Medium,1/20/05 0:00,Shipped,1,1,2005,S18_1367,42
10381,25,52.83,9,Small,2/17/05 0:00,Shipped,1,2,2005,S18_1367,5
10391,42,100,3,Medium,3/9/05 0:00,Shipped,1,3,2005,S18_1367,43
10422,25,51.75,1,Small,5/30/05 0:00,In Process,2,5,2005,S18_1367,19
10110,37,100,16,Medium,3/18/03 0:00,Shipped,1,3,2003,S18_1589,78
10123,26,100,2,Medium,5/20/03 0:00,Shipped,2,5,2003,S18_1589,47
10137,44,99.55,2,Medium,7/10/03 0:00,Shipped,3,7,2003,S18_1589,2
10148,47,100,9,Medium,9/11/03 0:00,Shipped,3,9,2003,S18_1589,43
10161,43,100,8,Medium,10/17/03 0:00,Shipped,4,10,2003,S18_1589,79
10172,42,100,6,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_1589,14
10181,42,100,2,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_1589,8
10192,29,100,7,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_1589,41
10204,40,100,13,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_1589,75
10212,38,100,6,Medium,1/16/04 0:00,Shipped,1,1,2004,S18_1589,24
10226,38,100,4,Medium,2/26/04 0:00,Shipped,1,2,2004,S18_1589,56
10241,21,100,11,Small,4/13/04 0:00,Shipped,2,4,2004,S18_1589,84
10253,24,100,1,Medium,6/1/04 0:00,Cancelled,2,6,2004,S18_1589,23
10266,36,100,2,Medium,7/6/04 0:00,Shipped,3,7,2004,S18_1589,71
10278,23,100,2,Small,8/6/04 0:00,Shipped,3,8,2004,S18_1589,85
10288,20,100,14,Small,9/1/04 0:00,Shipped,3,9,2004,S18_1589,66
10301,32,100,4,Medium,10/5/03 0:00,Shipped,4,10,2003,S18_1589,86
10311,29,100,9,Small,10/16/04 0:00,Shipped,4,10,2004,S18_1589,24
10321,44,100,6,Medium,11/4/04 0:00,Shipped,4,11,2004,S18_1589,22
10331,44,100,14,Medium,11/17/04 0:00,Shipped,4,11,2004,S18_1589,46
10343,36,100,4,Medium,11/24/04 0:00,Shipped,4,11,2004,S18_1589,2
10367,49,56.3,1,Small,1/12/05 0:00,Resolved,1,1,2005,S18_1589,4
10378,34,42.64,5,Small,2/10/05 0:00,Shipped,1,2,2005,S18_1589,24
10407,59,100,11,Large,4/22/05 0:00,On Hold,2,4,2005,S18_1589,62
10419,37,100,1,Medium,5/17/05 0:00,Shipped,2,5,2005,S18_1589,20
10106,36,100,12,Medium,2/17/03 0:00,Shipped,1,2,2003,S18_1662,87
10119,43,100,3,Medium,4/28/03 0:00,Shipped,2,4,2003,S18_1662,20
10131,21,100,4,Small,6/16/03 0:00,Shipped,2,6,2003,S18_1662,89
10143,32,100,7,Medium,8/10/03 0:00,Shipped,3,8,2003,S18_1662,51
10155,38,100,5,Medium,10/6/03 0:00,Shipped,4,10,2003,S18_1662,17
10167,43,100,1,Medium,10/23/03 0:00,Cancelled,4,10,2003,S18_1662,38
10178,42,100,4,Medium,11/8/03 0:00,Shipped,4,11,2003,S18_1662,52
10186,32,100,1,Medium,11/14/03 0:00,Shipped,4,11,2003,S18_1662,53
10198,42,100,4,Large,11/27/03 0:00,Shipped,4,11,2003,S18_1662,67
10210,31,100,17,Medium,1/12/04 0:00,Shipped,1,1,2004,S18_1662,45
10222,49,100,4,Medium,2/19/04 0:00,Shipped,1,2,2004,S18_1662,56
10250,45,100,14,Large,5/11/04 0:00,Shipped,2,5,2004,S18_1662,62
10262,49,100,9,Medium,6/24/04 0:00,Cancelled,2,6,2004,S18_1662,24
10274,41,100,1,Medium,7/21/04 0:00,Shipped,3,7,2004,S18_1662,42
10284,45,100,11,Medium,8/21/04 0:00,Shipped,3,8,2004,S18_1662,86
10296,36,100,7,Medium,9/15/04 0:00,Shipped,3,9,2004,S18_1662,90
10307,39,100,1,Large,10/14/04 0:00,Shipped,4,10,2004,S18_1662,30
10316,27,100,9,Medium,11/1/04 0:00,Shipped,4,11,2004,S18_1662,60
10327,25,100,6,Small,11/10/04 0:00,Resolved,4,11,2004,S18_1662,49
10338,41,100,1,Medium,11/22/04 0:00,Shipped,4,11,2004,S18_1662,91
10351,39,99.52,1,Medium,12/3/04 0:00,Shipped,4,12,2004,S18_1662,50
10373,28,57.55,4,Small,1/31/05 0:00,Shipped,1,1,2005,S18_1662,61
10386,25,54.57,7,Small,3/1/05 0:00,Resolved,1,3,2005,S18_1662,24
10398,33,100,11,Medium,3/30/05 0:00,Shipped,1,3,2005,S18_1662,2
10400,34,100,1,Medium,4/1/05 0:00,Shipped,2,4,2005,S18_1662,62
10416,24,100,14,Medium,5/10/05 0:00,Shipped,2,5,2005,S18_1662,71
10100,30,100,3,Medium,1/6/03 0:00,Shipped,1,1,2003,S18_1749,41
10110,42,100,7,Medium,3/18/03 0:00,Shipped,1,3,2003,S18_1749,78
10124,21,100,6,Small,5/21/03 0:00,Shipped,2,5,2003,S18_1749,85
10149,34,100,11,Medium,9/12/03 0:00,Shipped,3,9,2003,S18_1749,83
10162,29,100,9,Medium,10/18/03 0:00,Shipped,4,10,2003,S18_1749,5
10173,24,100,13,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_1749,87
10182,44,100,10,Large,11/12/03 0:00,Shipped,4,11,2003,S18_1749,40
10193,21,100,14,Medium,11/21/03 0:00,Shipped,4,11,2003,S18_1749,88
10204,33,100,4,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_1749,75
10214,30,100,7,Medium,1/26/04 0:00,Shipped,1,1,2004,S18_1749,26
10227,26,100,10,Medium,3/2/04 0:00,Shipped,1,3,2004,S18_1749,31
10241,41,100,2,Large,4/13/04 0:00,Shipped,2,4,2004,S18_1749,84
10280,26,100,16,Medium,8/17/04 0:00,Shipped,3,8,2004,S18_1749,37
10288,32,100,5,Medium,9/1/04 0:00,Shipped,3,9,2004,S18_1749,66
10302,43,100,1,Large,10/6/03 0:00,Shipped,4,10,2003,S18_1749,23
10312,48,100,17,Large,10/21/04 0:00,Shipped,4,10,2004,S18_1749,40
10331,44,74.04,7,Medium,11/17/04 0:00,Shipped,4,11,2004,S18_1749,46
10344,45,100,1,Large,11/25/04 0:00,Shipped,4,11,2004,S18_1749,68
10367,37,100,3,Medium,1/12/05 0:00,Resolved,1,1,2005,S18_1749,4
10379,39,100,2,Medium,2/10/05 0:00,Shipped,1,2,2005,S18_1749,24
10407,76,100,2,Large,4/22/05 0:00,On Hold,2,4,2005,S18_1749,62
10420,37,100,5,Medium,5/29/05 0:00,In Process,2,5,2005,S18_1749,21
10108,38,82.39,2,Medium,3/3/03 0:00,Shipped,1,3,2003,S18_1889,67
10122,43,72.38,6,Medium,5/8/03 0:00,Shipped,2,5,2003,S18_1889,68
10135,48,79.31,3,Medium,7/2/03 0:00,Shipped,3,7,2003,S18_1889,40
10147,26,82.39,3,Small,9/5/03 0:00,Shipped,3,9,2003,S18_1889,42
10160,38,88.55,4,Medium,10/11/03 0:00,Shipped,4,10,2003,S18_1889,55
10170,20,63.14,2,Small,11/4/03 0:00,Shipped,4,11,2003,S18_1889,64
10181,22,73.92,10,Small,11/12/03 0:00,Shipped,4,11,2003,S18_1889,8
10192,45,90.86,15,Medium,11/20/03 0:00,Shipped,4,11,2003,S18_1889,41
10203,45,85.47,4,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_1889,24
10212,20,66.99,14,Small,1/16/04 0:00,Shipped,1,1,2004,S18_1889,24
10225,47,64.68,5,Medium,2/22/04 0:00,Shipped,1,2,2004,S18_1889,70
10239,46,73.92,4,Medium,4/12/04 0:00,Shipped,2,4,2004,S18_1889,61
10253,23,83.93,9,Small,6/1/04 0:00,Cancelled,2,6,2004,S18_1889,23
10266,33,74.69,10,Small,7/6/04 0:00,Shipped,3,7,2004,S18_1889,71
10278,29,90.86,10,Small,8/6/04 0:00,Shipped,3,8,2004,S18_1889,85
10287,44,82.39,8,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_1889,70
10300,41,92.4,1,Medium,10/4/03 0:00,Shipped,4,10,2003,S18_1889,73
10310,20,91.63,6,Small,10/16/04 0:00,Shipped,4,10,2004,S18_1889,69
10321,37,78.54,14,Small,11/4/04 0:00,Shipped,4,11,2004,S18_1889,22
10329,29,100,9,Small,11/15/04 0:00,Shipped,4,11,2004,S18_1889,1
10342,55,65.45,1,Medium,11/24/04 0:00,Shipped,4,11,2004,S18_1889,11
10363,22,100,7,Medium,1/6/05 0:00,Shipped,1,1,2005,S18_1889,74
10377,31,67.76,4,Small,2/9/05 0:00,Shipped,1,2,2005,S18_1889,17
10389,49,79.22,3,Medium,3/3/05 0:00,Shipped,1,3,2005,S18_1889,38
10405,61,73.92,4,Medium,4/14/05 0:00,Shipped,2,4,2005,S18_1889,84
10419,39,83.93,9,Medium,5/17/05 0:00,Shipped,2,5,2005,S18_1889,20
10109,38,100,3,Medium,3/10/03 0:00,Shipped,1,3,2003,S18_1984,46
10122,31,100,1,Medium,5/8/03 0:00,Shipped,2,5,2003,S18_1984,68
10136,36,100,1,Medium,7/4/03 0:00,Shipped,3,7,2003,S18_1984,52
10148,25,100,12,Medium,9/11/03 0:00,Shipped,3,9,2003,S18_1984,43
10161,48,100,11,Medium,10/17/03 0:00,Shipped,4,10,2003,S18_1984,79
10171,35,100,1,Medium,11/5/03 0:00,Shipped,4,11,2003,S18_1984,44
10181,21,100,5,Medium,11/12/03 0:00,Shipped,4,11,2003,S18_1984,8
10192,47,100,10,Large,11/20/03 0:00,Shipped,4,11,2003,S18_1984,41
10204,38,100,16,Medium,12/2/03 0:00,Shipped,4,12,2003,S18_1984,75
10212,41,100,9,Medium,1/16/04 0:00,Shipped,1,1,2004,S18_1984,24
10226,24,100,7,Medium,2/26/04 0:00,Shipped,1,2,2004,S18_1984,56
10240,37,100,2,Medium,4/13/04 0:00,Shipped,2,4,2004,S18_1984,45
10253,33,100,4,Medium,6/1/04 0:00,Cancelled,2,6,2004,S18_1984,23
10266,49,100,5,Medium,7/6/04 0:00,Shipped,3,7,2004,S18_1984,71
10278,29,100,5,Medium,8/6/04 0:00,Shipped,3,8,2004,S18_1984,85
10287,24,100,3,Medium,8/30/04 0:00,Shipped,3,8,2004,S18_1984,70
10301,47,100,7,Large,10/5/03 0:00,Shipped,4,10,2003,S18_1984,86
10310,24,100,1,Medium,10/16/04 0:00,Shipped,4,10,2004,S18_1984,69
10321,25,100,9,Medium,11/4/04 0:00,Shipped,4,11,2004,S18_1984,22
